scrap_date,update_date,price,city,location,product_type,furnish_type,number_of_rooms,floor_number,number_of_floors,size,year_of_construction
"December 06, 2020",Actualizat în 19.11.2020,52.820,Iasi,Tatarasi ,Detached,Unfurnished,2,3,8,56 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,32.500,Iasi,Cug ,Detached,N/A,1,7,11,33 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 07.10.2020,53.100,Iasi,Pacurari ,Detached,N/A,2,1,3,51 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 07.10.2020,38.900,Iasi,Pacurari ,Detached,Unfurnished,1,1,3,37 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 06.08.2020,110.000,Iasi,Copou ,Detached,N/A,2,1,2,72 mp,Dupã 2010
"December 06, 2020",Actualizat în 24.11.2020,62.000,Iasi,Tatarasi ,Semi_detached,Furnished,2,Etaj 5,N/A,50 mp,2008
"December 06, 2020",Actualizat ieri,55.000,Iasi,Galata ,Detached,N/A,2,1,3,54 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 13.11.2020,55.000,Iasi,Bucium ,Detached,N/A,2,5,6,50 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 16.11.2020,70.300,Iasi,Copou ,Semi_detached,N/A,2,Parter,11,63.91 mp,2020 (finalizata)
"December 06, 2020",Introdus: Ieri,67.457,Iasi,Tatarasi ,Detached,Unfurnished,2,4,9,64.9 mp,2021 (in constructie)
"December 06, 2020",Introdus: Ieri,55.000,Iasi,Oancea ,Semi_detached,Furnished,3,Demisol,7,44 mp,2017
"December 06, 2020",Introdus: Ieri,56.000,Iasi,Alexandru cel Bun ,Detached,N/A,2,2,10,60 mp,1978
"December 06, 2020",Introdus: Ieri,118.900,Iasi,Copou ,Semi_detached,Unfurnished,3,4,5,66.9 mp,2020 (finalizata)
"December 06, 2020",Introdus: Ieri,89.500,Iasi,Copou ,Semi_detached,Unfurnished,2,1,4,50.3 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,51.500,Iasi,Tatarasi ,Semi_detached,Furnished,2,4,4,55 mp,1968
"December 06, 2020",Actualizat în 25.11.2020,55.000,Iasi,Baza 3 ,Detached,Furnished,1,3,5,43 mp,2016
"December 06, 2020",Actualizat în 04.12.2020,49.899,Iasi,Galata ,Detached,Furnished,2,1,3,53 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 17.11.2020,53.000,Iasi,Canta ,Detached,Furnished,2,Parter,N/A,47 mp,N/A
"December 06, 2020",Actualizat ieri,68.000,Iasi,Tatarasi ,House,N/A,2,6,6,48 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,70.000,Iasi,Podul de Fier ,Detached,Unfurnished,2,2,4,60 mp,Între 1977 ºi 1990
"December 06, 2020",Actualizat în 03.12.2020,81.000,Iasi,Dacia ,Semi_detached,Furnished,3,7,8,74 mp,1989
"December 06, 2020",Actualizat în 18.11.2020,58.000,Iasi,Cug ,Detached,Furnished,2,6,6,58 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 17.11.2020,65.000,Iasi,Canta ,Detached,Furnished,3,Etaj 4,N/A,58 mp,N/A
"December 06, 2020",Actualizat în 04.08.2020,80.480,Iasi,Podul de Piatra ,Semi_detached,N/A,2,4,10,50.2 mp,2022 (proiect)
"December 06, 2020",Actualizat în 16.11.2020,250.000,Iasi,Tatarasi ,Detached,Furnished,3,10,10,170 mp,2018
"December 06, 2020",Actualizat în 24.11.2020,65.000,Iasi,Metalurgie ,Detached,Furnished,2,Etaj 2,N/A,54 mp,1984
"December 06, 2020",Actualizat în 25.11.2020,72.900,Iasi,Central ,Semi_detached,Furnished,2,Parter,5,55 mp,2016
"December 06, 2020",Actualizat în 17.11.2020,57.800,Iasi,Pacurari ,Detached,Unfurnished,2,1,3,55 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 31.08.2020,66.369,Iasi,Galata ,Detached,N/A,2,1,11,58 mp,2020
"December 06, 2020",Actualizat în 19.11.2020,51.390,Iasi,Tatarasi ,Detached,Unfurnished,2,2,8,53 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 30.10.2020,64.500,Iasi,Nicolina ,Detached,N/A,3,Parter,3,66 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 25.11.2020,52.000,Iasi,Dacia ,Detached,N/A,2,2,4,48 mp,1980
"December 06, 2020",Actualizat în 01.09.2020,52.000,Iasi,Mircea cel Batrân ,Semi_detached,Furnished,3,Etaj 2,N/A,N/A,N/A
"December 06, 2020",Actualizat în 18.11.2020,55.000,Iasi,Cug ,Detached,Furnished,2,Etaj 3,N/A,55 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 06.02.2020,32.000,Iasi,Nicolina ,Detached,N/A,11,1,3,40 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 19.11.2020,55.150,Iasi,Tatarasi ,Detached,Unfurnished,2,2,8,58 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 25.11.2020,49.600,Iasi,Copou ,Detached,Furnished,2,1,10,44 mp,2022 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,47.330,Iasi,Copou ,Semi_detached,Unfurnished,2,1,6,47.3 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 19.11.2020,54.125,Iasi,Tatarasi ,Detached,N/A,2,1,8,58 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,66.000,Iasi,Central ,Detached,Furnished,2,Etaj 2,N/A,42 mp,1977
"December 06, 2020",Actualizat ieri,67.500,Iasi,Copou ,Semi_detached,N/A,2,1,10,79.2 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,52.100,Iasi,Pacurari ,Detached,Unfurnished,1,Parter,4,39.2 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,39.900,Iasi,Tatarasi ,Detached,Furnished,1,3,9,40 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 06.02.2020,43.900,Iasi,Cug ,Detached,N/A,2,Etaj 1,N/A,50 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 19.11.2020,38.930,Iasi,Tatarasi ,Detached,Unfurnished,1,1,8,42 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 24.11.2020,67.800,Iasi,Copou ,Detached,Unfurnished,2,1,10,62.55 mp,N/A
"December 06, 2020",Actualizat în 24.11.2020,126.500,Iasi,Copou ,Detached,N/A,3,4,10,115 mp,2022 (in constructie)
"December 06, 2020",Actualizat în 02.11.2020,99.400,Iasi,Tudor Vladimirescu ,Detached,N/A,3,Parter,13,71 mp,2019
"December 06, 2020",Actualizat în 03.12.2020,38.000,Iasi,Lunca Cetatuii ,Detached,N/A,2,2,4,58 mp,1989
"December 06, 2020",Actualizat în 27.11.2020,27.500,Iasi,Nicolina ,Semi_detached,Furnished,1,4,4,24 mp,1980
"December 06, 2020",Actualizat în 02.11.2020,42.500,Iasi,Visani ,Detached,Furnished,2,Mansarda,2,67 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,62.500,Iasi,Central ,Detached,Furnished,1,7,11,38 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,60.500,Iasi,Copou ,Semi_detached,N/A,2,2,11,47 mp,2019
"December 06, 2020",Introdus: Ieri,93.487,Iasi,Tatarasi ,Detached,Unfurnished,4,6,9,94.65 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,71.000,Iasi,Tatarasi ,Semi_detached,Furnished,3,3,9,60 mp,2011
"December 06, 2020",Actualizat în 07.09.2020,119.000,Iasi,Copou ,Detached,Furnished,3,5,5,75 mp,2014
"December 06, 2020",Actualizat în 09.11.2020,78.936,Iasi,Tatarasi ,Detached,Unfurnished,3,4,12,69 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 22.10.2020,55.000,Iasi,Nicolina ,Detached,Furnished,2,Etaj 3,N/A,55 mp,1984
"December 06, 2020",Actualizat în 19.11.2020,67.000,Iasi,Pacurari ,Semi_detached,N/A,3,Etaj 4,N/A,55 mp,N/A
"December 06, 2020",Actualizat în 24.11.2020,57.500,Iasi,Pacurari ,Semi_detached,Furnished,2,Etaj 3,N/A,44 mp,N/A
"December 06, 2020",Actualizat în 24.11.2020,39.000,Iasi,Tatarasi ,Detached,Unfurnished,2,Etaj 9,N/A,40 mp,1970
"December 06, 2020",Actualizat în 10.11.2020,71.500,Iasi,Nicolina ,House,Furnished,2,Etaj 5,N/A,64 mp,2017
"December 06, 2020",Actualizat în 03.12.2020,69.000,Iasi,Centru Civic ,Semi_detached,Unfurnished,2,2,5,46.03 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,60.150,Iasi,Central ,Semi_detached,Unfurnished,2,9,10,38.85 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,84.600,Iasi,Copou ,Detached,Unfurnished,3,1,4,85 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,51.768,Iasi,Pacurari ,Detached,Unfurnished,2,2,5,58 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,78.900,Iasi,Copou ,Semi_detached,N/A,3,3,6,78.9 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,54.000,Iasi,Copou ,Detached,Unfurnished,2,1,4,54 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 26.11.2020,58.200,Iasi,Cug ,Detached,N/A,3,3,10,60 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 25.11.2020,36.800,Iasi,Pacurari ,Detached,Unfurnished,1,2,4,41 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,61.000,Iasi,Cug ,Detached,N/A,2,4,6,58.2 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,46.500,Iasi,Cug ,Detached,Furnished,1,6,6,40 mp,1988
"December 06, 2020",Actualizat în 12.11.2020,49.600,Iasi,Copou ,Semi_detached,Unfurnished,2,2,10,43 mp,2022 (in constructie)
"December 06, 2020",Actualizat în 27.11.2020,73.370,Iasi,Central ,Semi_detached,Unfurnished,2,3,6,51 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 26.11.2020,52.500,Iasi,Cug ,Detached,N/A,2,3,10,54 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,85.000,Iasi,Pacurari ,Detached,Furnished,3,4,8,80 mp,1988
"December 06, 2020",Actualizat în 09.11.2020,60.000,Iasi,Cug ,Detached,N/A,2,2,4,54 mp,1986
"December 06, 2020",Actualizat ieri,76.000,Iasi,Pacurari ,Detached,Unfurnished,2,1,4,60 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,109.000,Iasi,Pacurari ,Detached,Unfurnished,3,1,4,88.6 mp,2020 (in constructie)
"December 06, 2020",Actualizat ieri,58.200,Iasi,Pacurari ,Detached,Unfurnished,1,Parter,4,44.5 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,65.000,Iasi,Pacurari ,Detached,Furnished,2,1,4,48 mp,1982
"December 06, 2020",Actualizat în 02.12.2020,180.000,Iasi,Central ,Detached,Unfurnished,3,11,12,200.45 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 01.12.2020,58.000,Iasi,Popas Pacurari ,Detached,Unfurnished,3,2,3,63 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,195.000,Iasi,Copou ,Detached,Furnished,3,4,5,135.31 mp,2016
"December 06, 2020",Actualizat în 02.12.2020,134.000,Iasi,Centru Civic ,Semi_detached,Unfurnished,3,3,5,75.88 mp,N/A
"December 06, 2020",Actualizat în 02.12.2020,67.402,Iasi,Centru Civic ,Detached,Unfurnished,1,2,10,40.85 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,65.500,Iasi,Central ,Semi_detached,Unfurnished,2,Parter,12,33 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,71.500,Iasi,Centru Civic ,Semi_detached,Unfurnished,2,3,5,39.09 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,57.750,Iasi,Centru Civic ,Detached,Unfurnished,1,2,10,35 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,79.000,Iasi,Nicolina ,Detached,Furnished,2,6,11,50 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,49.755,Iasi,Centru Civic ,Detached,Unfurnished,1,8,10,32.1 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,89.460,Iasi,Central ,Semi_detached,Unfurnished,2,1,5,41.99 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 01.12.2020,42.000,Iasi,Alexandru cel Bun ,Non_detached,Furnished,2,3,4,44 mp,N/A
"December 06, 2020",Actualizat ieri,34.500,Iasi,Canta ,Detached,N/A,1,1,4,34 mp,1980
"December 06, 2020",Actualizat în 26.11.2020,33.000,Iasi,Nicolina ,Detached,N/A,1,8,10,33 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 26.11.2020,47.000,Iasi,Nicolina ,Semi_detached,N/A,2,Parter,10,47 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 18.11.2020,155.000,Iasi,Nicolina ,Detached,Furnished,6,Etaj 4,N/A,234 mp,1988
"December 06, 2020",Actualizat ieri,87.000,Iasi,Tatarasi ,Semi_detached,Unfurnished,4,2,4,97 mp,1972
"December 06, 2020",Actualizat în 30.11.2020,65.000,Iasi,Nicolina ,Semi_detached,N/A,3,5,6,69 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,69.000,Iasi,Nicolina ,Detached,Furnished,3,4,5,70 mp,1983
"December 06, 2020",Actualizat în 25.11.2020,59.500,Iasi,Podu Ros ,Detached,Furnished,3,3,4,66 mp,1970
"December 06, 2020",Actualizat în 04.12.2020,55.000,Iasi,Canta ,Detached,Furnished,2,1,4,58 mp,1983
"December 06, 2020",Actualizat în 27.11.2020,51.000,Iasi,Nicolina ,Detached,N/A,2,2,10,51 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,56.500,Iasi,Nicolina ,Detached,N/A,2,5,8,60 mp,1985
"December 06, 2020",Actualizat în 30.11.2020,59.200,Iasi,Pacurari ,Detached,Unfurnished,3,1,4,84 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 25.11.2020,34.500,Iasi,Galata ,Semi_detached,N/A,2,1,3,36 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,63.800,Iasi,Nicolina ,Detached,N/A,3,4,4,64 mp,1981
"December 06, 2020",Actualizat în 12.11.2020,53.000,Iasi,Galata ,Semi_detached,N/A,2,1,3,60 mp,2018
"December 06, 2020",Actualizat în 03.12.2020,73.000,Iasi,Galata ,Detached,Furnished,3,1,4,63 mp,1980
"December 06, 2020",Actualizat în 27.11.2020,92.000,Iasi,Dancu ,Detached,N/A,3,Parter,N/A,500 mp,N/A
"December 06, 2020",Actualizat în 25.11.2020,87.500,Iasi,Centru Civic ,Detached,N/A,2,1,9,54 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 31.08.2020,56.772,Iasi,Pacurari ,Detached,Unfurnished,2,1,4,85.6 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 30.11.2020,52.000,Iasi,Nicolina ,Detached,N/A,2,6,6,52 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,64.500,Iasi,Frumoasa ,Detached,Furnished,2,1,5,64 mp,2017
"December 06, 2020",Actualizat în 27.11.2020,74.000,Iasi,Pacurari ,Semi_detached,Furnished,2,4,8,44 mp,2016
"December 06, 2020",Actualizat ieri,57.000,Iasi,Copou ,Detached,Furnished,2,Parter,3,43 mp,1958
"December 06, 2020",Actualizat în 12.11.2020,58.500,Iasi,Tatarasi ,Semi_detached,Furnished,2,4,5,54 mp,2011
"December 06, 2020",Actualizat în 31.08.2020,73.117,Iasi,Pacurari ,Detached,Unfurnished,3,1,4,73.3 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 24.09.2020,50.000,Iasi,Podu Ros ,Detached,Furnished,2,Etaj 2,N/A,55 mp,1977
"December 06, 2020",Actualizat în 21.11.2020,69.000,Iasi,Gara ,Detached,Furnished,2,Parter,N/A,41 mp,Între 1977 ºi 1990
"December 06, 2020",Actualizat în 01.12.2020,54.330,Iasi,Copou ,Detached,N/A,2,1,4,54.33 mp,2020
"December 06, 2020",Actualizat în 25.11.2020,36.000,Iasi,Canta ,Detached,N/A,1,4,4,36 mp,1980
"December 06, 2020",Actualizat în 01.12.2020,67.900,Iasi,Nicolina ,Detached,N/A,3,2,4,63 mp,1982
"December 06, 2020",Actualizat în 19.11.2020,250.000,Iasi,Copou ,Detached,Furnished,4,5,5,181 mp,2010
"December 06, 2020",Actualizat în 02.12.2020,113.000,Iasi,Centru Civic ,Detached,Unfurnished,2,3,5,58.06 mp,2020 (finalizata)
"December 06, 2020",Introdus: Ieri,67.050,Iasi,Tatarasi ,Detached,Unfurnished,2,4,9,68.4 mp,2021 (in constructie)
"December 06, 2020",Introdus: Ieri,115.600,Iasi,Copou ,Detached,N/A,2,1,4,64.7 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,69.900,Iasi,Popas Pacurari ,Detached,N/A,3,5,5,80 mp,2019
"December 06, 2020",Actualizat în 21.08.2020,60.900,Iasi,Pacurari ,Detached,Unfurnished,3,1,2,67 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,91.000,Iasi,Nicolina ,Detached,Furnished,3,3,4,70 mp,1990
"December 06, 2020",Actualizat în 02.12.2020,59.500,Iasi,Popas Pacurari ,Detached,N/A,2,2,5,56 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,35.575,Iasi,Bucium ,Detached,N/A,2,1,4,44 mp,2020
"December 06, 2020",Actualizat ieri,57.000,Iasi,Exterior Vest ,Detached,Unfurnished,2,2,3,65 mp,2018
"December 06, 2020",Actualizat în 25.11.2020,45.500,Iasi,Zimbru ,Semi_detached,Furnished,2,Parter,4,42 mp,1977
"December 06, 2020",Actualizat în 25.11.2020,49.900,Iasi,Galata ,Detached,N/A,2,2,4,52 mp,1980
"December 06, 2020",Actualizat în 28.08.2020,63.000,Iasi,Podu Ros ,Semi_detached,Furnished,3,1,10,53 mp,1977
"December 06, 2020",Actualizat în 09.11.2020,46.046,Iasi,Tatarasi ,Detached,Unfurnished,1,1,12,41 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 31.08.2020,66.885,Iasi,Tatarasi ,Detached,Unfurnished,2,9,12,55 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 27.11.2020,54.300,Iasi,Centru Civic ,Detached,N/A,1,1,10,34 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,69.500,Iasi,Popas Pacurari ,Detached,N/A,3,2,5,64 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 27.11.2020,39.600,Iasi,Frumoasa ,Detached,N/A,1,2,13,38 mp,2021 (in constructie)
"December 06, 2020",Actualizat ieri,252.000,Iasi,Copou ,Non_detached,Unfurnished,3,9,9,154.84 mp,2019
"December 06, 2020",Actualizat în 28.10.2020,56.400,Iasi,Pacurari ,Detached,Unfurnished,2,1,5,59.35 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 02.09.2020,82.000,Iasi,Popas Pacurari ,Detached,N/A,3,2,4,80 mp,2020
"December 06, 2020",Actualizat în 12.11.2020,53.400,Iasi,Centru Civic ,Semi_detached,Unfurnished,1,2,8,36 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 29.10.2020,92.000,Iasi,Podul de Fier ,Detached,Furnished,3,3,4,74 mp,1983
"December 06, 2020",Actualizat în 29.10.2020,91.000,Iasi,Nicolina ,Detached,N/A,3,3,4,75 mp,1988
"December 06, 2020",Actualizat în 03.12.2020,65.100,Iasi,Nicolina ,Detached,Unfurnished,2,1,13,60 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 01.12.2020,58.800,Iasi,Bucium ,Semi_detached,Unfurnished,3,2,3,62 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 30.11.2020,53.500,Iasi,Gara ,Detached,Furnished,1,3,8,42 mp,1988
"December 06, 2020",Actualizat în 27.11.2020,63.500,Iasi,Gara ,Semi_detached,N/A,2,2,10,46 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,125.000,Iasi,Gara ,Detached,Furnished,3,Parter,8,80 mp,2018
"December 06, 2020",Actualizat în 06.10.2020,56.000,Iasi,Podu Ros ,Detached,Furnished,3,2,4,65 mp,1977
"December 06, 2020",Actualizat în 02.12.2020,63.050,Iasi,Tatarasi ,Detached,Unfurnished,2,7,10,51.9 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 30.11.2020,51.000,Iasi,Pacurari ,Semi_detached,Furnished,2,3,4,42 mp,1976
"December 06, 2020",Actualizat în 02.12.2020,60.500,Iasi,Tatarasi ,Detached,Unfurnished,2,9,10,52.8 mp,2020 (finalizata)
"December 06, 2020",Introdus: Ieri,41.910,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,3,9,41.05 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,60.450,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,Parter,10,46.5 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,65.645,Iasi,Nicolina ,Detached,Unfurnished,2,4,13,60.5 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,39.900,Iasi,Tatarasi ,Detached,Unfurnished,1,1,9,38.75 mp,2022 (in constructie)
"December 06, 2020",Actualizat în 20.11.2020,25.416,Iasi,Pacurari ,Detached,N/A,1,Demisol,2,28 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,62.400,Iasi,Copou ,Semi_detached,Unfurnished,3,Demisol,7,78.1 mp,2019
"December 06, 2020",Actualizat în 02.12.2020,35.000,Iasi,Galata ,Detached,Unfurnished,1,3,3,37 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 30.11.2020,45.000,Iasi,Pacurari ,Detached,Unfurnished,2,3,4,61 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,79.000,Iasi,Pacurari ,Detached,N/A,3,5,9,78 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 18.11.2020,97.990,Iasi,Miroslava ,Detached,N/A,4,Parter,1,156 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,47.205,Iasi,Nicolina ,Semi_detached,Unfurnished,2,Parter,10,41.05 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 27.11.2020,44.000,Iasi,Bucium ,Detached,N/A,1,3,7,39 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 29.10.2020,75.500,Iasi,Tatarasi ,Semi_detached,Furnished,2,2,4,50 mp,2017
"December 06, 2020",Actualizat în 04.12.2020,42.500,Iasi,Bucium ,Detached,N/A,1,3,5,40 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 02.12.2020,127.800,Iasi,Tatarasi ,Detached,Unfurnished,3,10,10,110 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 25.11.2020,53.500,Iasi,Pacurari ,Detached,N/A,3,1,3,60 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,61.250,Iasi,Bucium ,Detached,N/A,2,1,5,52 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,65.500,Iasi,Centru Civic ,Semi_detached,Unfurnished,2,Parter,12,33 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 29.10.2020,89.500,Iasi,Moara de Vânt ,Detached,Furnished,3,1,3,71 mp,2015
"December 06, 2020",Actualizat în 09.11.2020,68.543,Iasi,Bucium ,Detached,N/A,2,3,6,56 mp,2020 (in constructie)
"December 06, 2020",Introdus: Ieri,63.390,Iasi,Tatarasi ,Detached,Unfurnished,2,4,9,65.6 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 31.08.2020,51.000,Iasi,Podu Ros ,Detached,Furnished,2,Parter,N/A,N/A,1977
"December 06, 2020",Actualizat în 03.12.2020,75.425,Iasi,Centru Civic ,Detached,Unfurnished,1,9,12,43.1 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 27.11.2020,45.000,Iasi,Galata ,Semi_detached,N/A,2,1,3,48 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 16.11.2020,58.000,Iasi,Cug ,Detached,N/A,2,2,6,58 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 29.10.2020,75.000,Iasi,Popas Pacurari ,Detached,Furnished,3,Parter,2,112 mp,2010
"December 06, 2020",Actualizat în 24.11.2020,35.000,Iasi,Cug ,Detached,N/A,1,Parter,4,29 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 16.11.2020,33.000,Iasi,Cug ,Detached,N/A,1,6,11,33 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,45.397,Iasi,Tatarasi ,Detached,Unfurnished,1,1,7,41.27 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 29.10.2020,78.000,Iasi,Nicolina ,Semi_detached,N/A,3,6,8,78 mp,1987
"December 06, 2020",Actualizat în 03.12.2020,47.700,Iasi,Tatarasi ,Semi_detached,Unfurnished,1,2,7,35.4 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 29.10.2020,39.602,Iasi,Frumoasa ,Detached,N/A,1,4,15,37 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 16.11.2020,51.000,Iasi,Cug ,Detached,N/A,2,1,11,47 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,53.730,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,4,7,39.1 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 03.12.2020,40.480,Iasi,Tatarasi ,Detached,Unfurnished,1,1,4,35.2 mp,2020 (in constructie)
