productId,size,locationId,productType,furnishType,floorNumber,numberOfFloors,yearOfConstruction,numberOfRooms
b1b66327-97b1-4292-883f-4daed2a54684,72,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,3,3,2015,3
d2a8f302-2ed7-4043-b375-dbacb3c43e97,72,b2289cba-2303-49c4-be84-49b0d112efb3,DETACHED,NULL,10,10,1975,3
54ffb2aa-e795-4302-9c5a-a975e8e998ba,35,b2289cba-2303-49c4-be84-49b0d112efb3,NON_DETACHED,FURNISHED,4,4,NULL,2
ae68e14b-d4ee-47bf-a17b-3be8d4cff8a8,38,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,4,4,2020,1
f2631670-53f5-438a-990c-923252b15b2b,72,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,NULL,4,4,1980,3
3117cca3-e3b6-4f6a-bb7b-b3dcaee18a59,55,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,8,8,2021,2
ae5bc78b-3012-4778-8386-2a4ca53dcaf4,55,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,UNFURNISHED,4,4,NULL,2
c7659bb5-a310-40a6-a99e-202de8316988,73,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,NULL,3,3,2020,3
1ee66bf5-01e3-4fb3-af8e-1445ad9ae41f,76.66,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,NULL,3,3,2020,3
9ea4d11c-8aad-4bd8-879d-6db899d46d15,33,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,NULL,4,4,2020,1
5f139a63-894e-4678-b093-5e5204623887,29,a050dc4b-3783-40d4-9458-50644f3de831,SEMI_DETACHED,UNFURNISHED,5,5,2019,1
5566f892-afb0-4f05-a700-0aa24411568b,59,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,NULL,3,3,2020,2
4dcfa86c-6ee3-4b42-82a6-067d92d83d3d,86,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,NULL,3,3,2020,3
99d320b6-51ee-4d75-a283-2ec5954a1f43,100,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,8,8,1988,3
b1be7aef-754a-404c-8cd4-f2d42d9f8cad,55,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,NULL,2,2,2019,2
e734c7d0-7f20-4b78-9675-8eec8b576896,58,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,FURNISHED,4,4,1980,3
2929c0fe-51e3-45aa-b80c-72145b8a282f,50,a050dc4b-3783-40d4-9458-50644f3de831,DETACHED,FURNISHED,2,2,2018,2
3c2d965c-3f2c-4277-8c07-a8b6b4b07a16,55,64b99b16-d8db-403f-9076-7bff8e170bae,DETACHED,FURNISHED,10,10,2018,2
aa578704-ff6a-4233-aaba-6583ab96c607,50,04fcf964-9c4f-469c-9ce9-dee457fa9434,SEMI_DETACHED,FURNISHED,2,2,2018,2
f6031f58-47f9-45c9-8f8c-e11a476c7e3a,65,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,FURNISHED,NULL,NULL,NULL,3
3fafcd19-3bd3-45a6-93fd-02b6ca229614,51,6700a669-98fa-41cb-8ff3-685b68e199ee,DETACHED,UNFURNISHED,2,2,2020,3
f08610f7-7e02-4bb7-b086-73c0880c0bc2,63,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,10,10,2020,2
f43ef734-032a-4931-9f8c-d9ddaa19235d,42,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,NULL,10,10,2020,2
6cf6af09-a0b7-4f41-b86d-f746205d5f0f,48,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,NULL,6,6,2020,2
4d31804b-51e5-4980-8b66-6626cf7ac37a,53,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,NULL,6,6,2020,2
1129106b-b1ba-4d4c-b50d-77e3657b6268,50,4a593e0e-d7d6-4f20-a1aa-8187a5d73cb5,DETACHED,NULL,4,4,1980,2
0db97fbb-af80-4917-8369-99882265af2b,42,500081b1-881b-4c82-94c9-9a64fdd570a9,DETACHED,FURNISHED,8,8,1990,1
992c4faa-0527-43e1-9b6c-b12d53414c82,56,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,8,8,2021,2
da279eab-7568-4224-bcb0-6a3c797c245a,33,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,NULL,11,11,2020,1
e0d1bff9-b2db-4f22-89bd-214fd56e2b57,51,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,NULL,3,3,2020,2
35052737-4412-4883-af91-2d5230a8797b,37,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,3,3,2020,1
c7c0264e-8fd1-4310-9477-52904fa1f166,72,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,NULL,2,2,2010,2
c290e8d3-b160-44af-8d70-a8b56048f413,50,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,FURNISHED,NULL,NULL,2008,2
14be81fe-d126-4d57-a3ef-e342bb6342cb,54,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,NULL,3,3,2020,2
87701b92-5822-4398-ba30-7aa1277fbe84,50,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,NULL,6,6,2020,2
b6db3486-24a6-4155-967f-f2a157b530b2,63.91,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,NULL,11,11,2020,2
2be18f97-b7b6-450f-906a-141d02b6c211,64.9,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,9,9,2021,2
919740e1-52d0-42fc-97fd-4dcaea002d94,44,c22c0d6c-4236-4f25-9848-bc2bee1b6ddd,SEMI_DETACHED,FURNISHED,7,7,2017,3
0341b3b8-3dbb-4365-a46b-7288718c2b7a,60,b2289cba-2303-49c4-be84-49b0d112efb3,DETACHED,NULL,10,10,1978,2
7a227380-20d1-4adb-aace-0717fcc70a4e,66.9,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,UNFURNISHED,5,5,2020,3
2639a7d8-658d-4e74-8613-4dd7c3ba19fd,50.3,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,UNFURNISHED,4,4,2020,2
b2360013-9744-4126-96ce-aa58bbf6ac43,55,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,FURNISHED,4,4,1968,2
9933d563-5fc8-4545-b477-739248fc84b4,43,cfae3aa6-113d-4ace-87ff-6222850f8399,DETACHED,FURNISHED,5,5,2016,1
31cd55b2-a084-4859-b1f3-1ae5db696e60,53,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,FURNISHED,3,3,2020,2
92217706-2ca0-46c0-9964-fe7aff9ef9df,47,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,FURNISHED,NULL,NULL,NULL,2
daf5513f-4150-4a25-9343-f2a051f75591,48,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,HOUSE,NULL,6,6,2020,2
1fad9d4a-29c6-4ab1-aba5-f23c88c09c9b,60,0e5b33ab-d6d0-4f33-931f-38785fe3c392,DETACHED,UNFURNISHED,4,4,1977,2
ce2cb7b7-81a9-49c7-8304-ed8c7e2ce4a6,74,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,SEMI_DETACHED,FURNISHED,8,8,1989,3
f14c652c-1634-414f-b968-d0b1ba512c34,58,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,FURNISHED,6,6,2020,2
99b3220d-35fa-4cd8-aff4-fbb311c4f0b5,58,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,FURNISHED,NULL,NULL,NULL,3
4d6ca3f2-c7c2-4363-9066-16e4c61473cb,50.2,b6ae948e-cf8e-4328-85b7-68bd0e998c78,SEMI_DETACHED,NULL,10,10,2022,2
2c723936-5e50-478f-a3ea-e0b166bd1415,170,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,FURNISHED,10,10,2018,3
72fcb392-3d92-4800-ba75-9f1acadc2b8f,54,02313c71-0175-4e5d-a8a8-3bf7b3a21f21,DETACHED,FURNISHED,NULL,NULL,1984,2
572148b2-4192-40c2-b43c-5e30cbaa2d9b,55,de8a872c-cff6-4767-b62a-ea1518b2487f,SEMI_DETACHED,FURNISHED,5,5,2016,2
d5434894-cd1d-4162-9865-cdc52240be2e,55,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,3,3,2020,2
0a611ed2-0341-46f8-a3e1-f4fe3437e252,58,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,NULL,11,11,2020,2
278e6319-95df-4ed2-9eb8-eca6c08e6e66,66,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,NULL,3,3,2020,3
74c089ea-24cf-48d1-a311-223bee028df3,48,1876a9f6-cbfb-4efc-810f-fa0ccb4ac229,DETACHED,NULL,4,4,1980,2
1e5467fe-de69-477e-a087-e2b96ab615aa,55,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,FURNISHED,NULL,NULL,2020,2
37c3ced7-900f-4795-9a95-4ae06eabf035,40,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,NULL,3,3,2020,11
43246e1a-a3b9-4868-8dfc-ca7b3bfffc77,44,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,10,10,2022,2
24ebea0d-4ca3-4123-83bc-cf294865f5d0,47.3,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,UNFURNISHED,6,6,2021,2
07f9196c-47f3-4ac9-b92d-c81825774099,58,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,NULL,8,8,2021,2
5645acbd-0e01-46e2-ac93-1723d66b032f,42,de8a872c-cff6-4767-b62a-ea1518b2487f,DETACHED,FURNISHED,NULL,NULL,1977,2
4aa997c4-1023-4426-827f-089e161bf3b1,79.2,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,NULL,10,10,2020,2
7de10f27-88ff-4540-8488-5145e5b36d2f,39.2,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,4,4,2020,1
b8b96f9e-f59d-419b-93cb-75736af9e1ef,40,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,FURNISHED,9,9,2021,1
b61680b0-41cf-40a7-bfe3-bbb0990cfe0f,50,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,NULL,NULL,NULL,2020,2
83c789db-2e76-48c5-94ad-0377b96d935d,42,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,8,8,2021,1
af8f6b94-0148-487b-a9fb-d2f42acc7c9d,62.55,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,UNFURNISHED,10,10,NULL,2
429ebf3b-4078-4e70-82e7-237e7afe0d76,115,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,NULL,10,10,2022,3
0b6a3594-f04b-43ac-8b6b-9e36cd91feeb,71,64b99b16-d8db-403f-9076-7bff8e170bae,DETACHED,NULL,13,13,2019,3
7e7e8f8f-0fa1-4249-adfb-48d29c68c90a,58,6700a669-98fa-41cb-8ff3-685b68e199ee,DETACHED,NULL,4,4,1989,2
7f6a693d-5f2a-4bfc-a903-2789b064945f,24,cc33fe64-3a31-481b-8f06-8cedca2d2617,SEMI_DETACHED,FURNISHED,4,4,1980,1
8772b436-d381-42ba-a19f-e2791cf9c290,67,443d390f-1703-4bfe-b687-c14d3af17c9c,DETACHED,FURNISHED,2,2,2020,2
dd9d88cb-7f7f-4c78-97f8-886476ad0562,38,de8a872c-cff6-4767-b62a-ea1518b2487f,DETACHED,FURNISHED,11,11,2019,1
a59bc18d-8d2e-4f71-882d-e13ff1269107,47,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,NULL,11,11,2019,2
c11e78e5-9199-4ed4-964e-b0c5a827c7a7,94.65,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,9,9,2021,4
4d0c8707-e94a-4d55-9132-658e456b7768,60,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,FURNISHED,9,9,2011,3
bc197e08-e962-4311-afe8-34de4976de12,75,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,5,5,2014,3
9a848ed8-4f89-4801-9938-b124e1169ec1,69,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,12,12,2021,3
22b64d3a-1702-4179-ba5a-0d82d08e6194,55,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,NULL,NULL,1984,2
1646b647-0517-4dd5-b883-7bb4f4b077aa,55,2376421b-0d80-458b-a666-fc83c56c9066,SEMI_DETACHED,NULL,NULL,NULL,NULL,3
d483f0f9-d68d-45c2-a0fb-0147c954b614,44,2376421b-0d80-458b-a666-fc83c56c9066,SEMI_DETACHED,FURNISHED,NULL,NULL,NULL,2
1d0370ca-24e4-4bc3-81e7-b283613534a9,40,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,NULL,NULL,1970,2
246113f6-3758-4891-9920-756906a17992,64,cc33fe64-3a31-481b-8f06-8cedca2d2617,HOUSE,FURNISHED,NULL,NULL,2017,2
cffb5108-26c3-45fa-9131-7f5938337934,46.03,32a28854-165e-448f-aaed-e95fa23eb9c4,SEMI_DETACHED,UNFURNISHED,5,5,2020,2
574e5b46-eb67-4fe8-a887-0d700aac276c,38.85,de8a872c-cff6-4767-b62a-ea1518b2487f,SEMI_DETACHED,UNFURNISHED,10,10,2021,2
be69ae33-1d63-4e1d-92f1-db11b01f8629,85,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,UNFURNISHED,4,4,2021,3
2e8a1013-68bf-447c-b0f5-3915ce523c6c,58,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,5,5,2021,2
acfc416e-7ed5-4045-a00b-ca4ab0fe9872,78.9,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,NULL,6,6,2021,3
dd4679a0-a76f-405e-9899-725b396ca773,54,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,UNFURNISHED,4,4,2021,2
b8af21c3-2d4a-4e36-a32f-8c0f37816a68,60,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,NULL,10,10,2021,3
525b4bcb-9c7e-424c-be28-50a060a217c3,41,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,4,4,2021,1
56d5583e-38b8-4477-9c52-0df55ae5bdc3,58.2,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,NULL,6,6,2020,2
d0022619-45e8-453b-a81c-56e270849407,40,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,FURNISHED,6,6,1988,1
8b75cf18-0fe7-43ef-b1e9-266ae613721d,43,56bad621-fc55-40bb-89f9-f3bc1dd14abe,SEMI_DETACHED,UNFURNISHED,10,10,2022,2
5166d012-7d3a-4200-bdf1-57f158464eae,51,de8a872c-cff6-4767-b62a-ea1518b2487f,SEMI_DETACHED,UNFURNISHED,6,6,2021,2
c39aa88b-dde0-43dc-8814-a66d661492cf,54,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,NULL,10,10,2021,2
a34d36ea-6180-45e8-962c-b06ba13ad35f,80,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,FURNISHED,8,8,1988,3
5071c6cc-87ca-4b30-bcbb-c74ea5e49f38,54,933e1840-0fd0-4fc7-83c4-6af598cada87,DETACHED,NULL,4,4,1986,2
63725fde-b894-418d-98a0-bac0577db900,60,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,4,4,2020,2
b83c20ef-9ce5-4599-b649-c9815324238f,88.6,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,4,4,2020,3
e59b6766-6ee3-485a-b452-a5242997a117,44.5,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,4,4,2020,1
3f2f31c4-2234-442a-88ec-5cb6f020a585,48,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,FURNISHED,4,4,1982,2
4e262683-f784-4df1-81d2-a675b8ea3e6a,200.45,de8a872c-cff6-4767-b62a-ea1518b2487f,DETACHED,UNFURNISHED,12,12,2020,3
041369d1-4838-40f1-a0d9-1309988005ba,63,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,UNFURNISHED,3,3,2020,3
4b38e1b2-3a8f-4f7b-ad73-06e84a6da05f,135.31,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,5,5,2016,3
24faed6d-903d-4665-971c-6c694f22ba02,75.88,32a28854-165e-448f-aaed-e95fa23eb9c4,SEMI_DETACHED,UNFURNISHED,5,5,NULL,3
3a86919c-3baf-410d-9987-78716c002db2,40.85,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,UNFURNISHED,10,10,2020,1
0ba586ea-ff64-4747-aafb-6523fa899080,33,de8a872c-cff6-4767-b62a-ea1518b2487f,SEMI_DETACHED,UNFURNISHED,12,12,2020,2
e295a98a-b0c6-4683-9b95-64e65751277d,39.09,32a28854-165e-448f-aaed-e95fa23eb9c4,SEMI_DETACHED,UNFURNISHED,5,5,2020,2
0041402b-c66e-4b8d-8ae3-0e02e677b303,35,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,UNFURNISHED,10,10,2020,1
238f8b35-daad-472f-91a9-1200ccdca9c7,50,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,11,11,2020,2
bbd54241-ae3d-4d3d-8aff-3cb5e531aca4,32.1,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,UNFURNISHED,10,10,2021,1
1f58e37a-8d19-4452-b9e6-81d4094aed8b,41.99,de8a872c-cff6-4767-b62a-ea1518b2487f,SEMI_DETACHED,UNFURNISHED,5,5,2020,2
9f2ee3dd-ab31-46b2-a959-7343eff01177,44,b2289cba-2303-49c4-be84-49b0d112efb3,NON_DETACHED,FURNISHED,4,4,NULL,2
dffd51b5-ab63-4c88-b3df-d02f79485697,34,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,NULL,4,4,1980,1
fc6cacb1-e11e-4ee1-82c2-b8ed386a236f,33,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,NULL,10,10,2021,1
56359dc7-0f24-4c58-befc-975819d9f30c,47,cc33fe64-3a31-481b-8f06-8cedca2d2617,SEMI_DETACHED,NULL,10,10,2021,2
c20fc139-2c10-4634-95d2-872360354ed6,234,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,NULL,NULL,1988,6
44180b5c-8fdd-48d6-8e5d-17857a581258,97,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,UNFURNISHED,4,4,1972,4
4547d302-0bdf-4aba-a304-7185a936a109,69,cc33fe64-3a31-481b-8f06-8cedca2d2617,SEMI_DETACHED,NULL,6,6,2021,3
b106345b-175a-4f6b-9573-fdc0173dfe6d,70,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,5,5,1983,3
244a0148-eaa7-4825-b299-60198482b41c,66,1b0b53a1-c35d-454c-8142-de60b5ab102a,DETACHED,FURNISHED,4,4,1970,3
04ed731c-e602-446f-9c18-4fe957b74098,58,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,FURNISHED,4,4,1983,2
f5f58942-1aa8-4d71-b3d8-ed6319967625,51,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,NULL,10,10,2021,2
2c3aaec5-31cf-42d7-b33f-7f9c0acac582,60,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,NULL,8,8,1985,2
f689871b-bcad-40bb-ab21-171365c9815a,84,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,4,4,2020,3
442ea10e-3949-4dc9-93b1-4627361e2973,36,b1af0bb2-7e73-424c-b317-12b2ef0923a2,SEMI_DETACHED,NULL,3,3,2020,2
26493931-f683-44ee-8b37-64ba533c61ef,64,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,NULL,4,4,1981,3
6e3eb887-6422-4c2d-80a3-b28160ef5244,60,b1af0bb2-7e73-424c-b317-12b2ef0923a2,SEMI_DETACHED,NULL,3,3,2018,2
c68c1634-b327-4aa2-b988-d0ed6b1cf5a8,500,e85eef1e-9cd5-43be-95d4-08cc636ce122,DETACHED,NULL,NULL,NULL,NULL,3
f258caf8-b5dc-488d-a8f9-2ea4c3a14a94,54,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,NULL,9,9,2020,2
678a5c6e-a0f2-47e1-8a20-17ebebc79604,85.6,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,4,4,2021,2
023b90ac-c440-465b-a5e0-9579b82ef54f,52,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,NULL,6,6,2021,2
7d7c5a50-199a-45bc-a474-f0bac2db102b,64,1e0aab60-b7ef-429d-b553-461311ee40a1,DETACHED,FURNISHED,5,5,2017,2
6fc439b8-5a11-447b-b9f8-bf6baff899ab,44,2376421b-0d80-458b-a666-fc83c56c9066,SEMI_DETACHED,FURNISHED,8,8,2016,2
1bb86dac-c179-4636-ab7e-9cd339294922,43,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,3,3,1958,2
437aa88a-0fa1-4d74-8d4f-8f6d18245591,54,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,SEMI_DETACHED,FURNISHED,5,5,2011,2
672e28e6-6aec-442a-a05d-7a7a61ee02dd,73.3,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,4,4,2021,3
1a96f663-9733-416b-b14b-7ae2f2c8c20a,55,1b0b53a1-c35d-454c-8142-de60b5ab102a,DETACHED,FURNISHED,NULL,NULL,1977,2
09b8f10a-ddfb-4db8-bd71-df3a475ff87b,41,c579ae1d-1949-4e99-b6ad-f020f303d484,DETACHED,FURNISHED,NULL,NULL,1977,2
c7a10065-037f-4b60-8def-9bc56c549f0d,54.33,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,NULL,4,4,2020,2
267783ae-daa0-4516-bbed-d61256987412,36,d9e27a7d-0590-4dec-9256-0c3f0fdb59d5,DETACHED,NULL,4,4,1980,1
f2e604e8-b93f-468e-9757-97b8aa71999f,63,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,NULL,4,4,1982,3
cef42389-8426-46d5-9a6b-1c22bc51dc04,181,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,FURNISHED,5,5,2010,4
cea7f560-af82-4974-8fcc-530a5938c14d,58.06,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,UNFURNISHED,5,5,2020,2
e25ff5da-cdda-45c0-a2fb-171cd6755f86,68.4,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,9,9,2021,2
992fc5eb-78bb-4b09-9987-f9e32b1328df,64.7,56bad621-fc55-40bb-89f9-f3bc1dd14abe,DETACHED,NULL,4,4,2020,2
347da253-5c1e-411b-9006-05b4caced541,80,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,NULL,5,5,2019,3
48f6090f-f0f3-4519-bdf0-118ae68cc8ba,67,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,2,2,2021,3
732c90bd-23e8-48c7-b6e0-bb1d8504b16f,70,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,FURNISHED,4,4,1990,3
778c124c-508a-465a-ace7-43be0d8b532b,56,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,NULL,5,5,2020,2
8aeb076d-d907-4517-a763-8b43348829fc,44,3875bcd7-3eb6-4dae-9483-122bc88bef1b,DETACHED,NULL,4,4,2020,2
dad24633-13db-40a4-ab42-6bc63a576e32,65,20651400-564a-463b-a4f5-51127066c03f,DETACHED,UNFURNISHED,3,3,2018,2
41ede557-6549-4402-b4b7-a93be1656e78,42,a7108046-be26-4f00-bad8-e193580853a7,SEMI_DETACHED,FURNISHED,4,4,1977,2
76d8f9f9-d4c3-4bfd-8e0d-54ee431b5174,52,b1af0bb2-7e73-424c-b317-12b2ef0923a2,DETACHED,NULL,4,4,1980,2
cd8d57ff-ef97-4a04-8e88-1e56c15ad074,53,1b0b53a1-c35d-454c-8142-de60b5ab102a,SEMI_DETACHED,FURNISHED,10,10,1977,3
5f780e23-a0c3-4fa8-a57b-c91938ca0349,41,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,12,12,2021,1
6285d5a8-c8e0-4b38-8cb7-49d9ca4fb92b,55,d81e7e4c-6b17-4a12-ad69-7cc4ca50e486,DETACHED,UNFURNISHED,12,12,2020,2
83fd60c4-43d8-4895-9b6b-545ec736f554,34,32a28854-165e-448f-aaed-e95fa23eb9c4,DETACHED,NULL,10,10,2020,1
7102ea38-afab-4d21-8fc8-c9d01721c08d,64,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,NULL,5,5,2020,3
a8a070f7-e0d7-4e63-b371-9d29d53596fd,38,1e0aab60-b7ef-429d-b553-461311ee40a1,DETACHED,NULL,13,13,2021,1
45b5a1bd-f677-4eba-a15d-8b29c2465ebd,154.84,56bad621-fc55-40bb-89f9-f3bc1dd14abe,NON_DETACHED,UNFURNISHED,9,9,2019,3
5d1a0e96-a3eb-4765-9ef5-31ac8f76b67b,59.35,2376421b-0d80-458b-a666-fc83c56c9066,DETACHED,UNFURNISHED,5,5,2021,2
483cdd84-b823-43ed-8303-96bae9c2d7cc,80,04fcf964-9c4f-469c-9ce9-dee457fa9434,DETACHED,NULL,4,4,2020,3
a819e170-87bc-4f1b-aeae-849f3fe0cac1,36,32a28854-165e-448f-aaed-e95fa23eb9c4,SEMI_DETACHED,UNFURNISHED,8,8,2021,1
96fcf891-268a-4a1b-ad48-866fe7f93808,74,0e5b33ab-d6d0-4f33-931f-38785fe3c392,DETACHED,FURNISHED,4,4,1983,3
f68c57f6-188b-4b0f-a823-34f9bb0b586d,75,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,NULL,4,4,1988,3
5ebe79f6-3a76-4286-adec-3266771e2a64,60,cc33fe64-3a31-481b-8f06-8cedca2d2617,DETACHED,UNFURNISHED,13,13,2021,2
fbe6e617-a691-4052-a56a-83b5408af275,62,3875bcd7-3eb6-4dae-9483-122bc88bef1b,SEMI_DETACHED,UNFURNISHED,3,3,2020,3
b33fd416-3800-4b43-860b-1f7cd44da18a,42,c579ae1d-1949-4e99-b6ad-f020f303d484,DETACHED,FURNISHED,8,8,1988,1
d5e7d7bd-3d0c-438e-9d9c-e197baddc32f,46,c579ae1d-1949-4e99-b6ad-f020f303d484,SEMI_DETACHED,NULL,10,10,2020,2
bcf0fc1c-be80-4cbe-8672-676481adb276,80,c579ae1d-1949-4e99-b6ad-f020f303d484,DETACHED,FURNISHED,8,8,2018,3
